"datetime","Subject.ID","Sex","prime_code","prime_condition","prime_response","triv1_raw","triv1_correct","triv2_raw","triv2_correct","triv3_raw","triv3_correct","triv4_raw","triv4_correct","triv5_raw","triv5_correct","triv6_raw","triv6_correct","triv7_raw","triv7_correct","triv8_raw","triv8_correct","triv9_raw","triv9_correct","triv10_raw","triv10_correct","triv11_raw","triv11_correct","triv12_raw","triv12_correct","triv13_raw","triv13_correct","triv14_raw","triv14_correct","triv15_raw","triv15_correct","triv16_raw","triv16_correct","triv17_raw","triv17_correct","triv18_raw","triv18_correct","triv19_raw","triv19_correct","triv20_raw","triv20_correct","triv21_raw","triv21_correct","triv22_raw","triv22_correct","triv23_raw","triv23_correct","triv24_raw","triv24_correct","triv25_raw","triv25_correct","triv26_raw","triv26_correct","triv27_raw","triv27_correct","triv28_raw","triv28_correct","triv29_raw","triv29_correct","triv30_raw","triv30_correct","age","major","language","sex_r","year","area_writing","area_trivia","purpose","link_yn","link_text","thinking_yn","thinking_text","comments","prior_hool","UniversitÃ.tsprofessor_int_rating","UniversitÃ.tsprofessor_acc_rating","FuÃ.ballhooligan_int_rating","FuÃ.ballhooligan_acc_rating","subjID","sex","professor_int_rating","professor_acc_rating","soccer.hooligan_int_rating","soccer.hooligan_acc_rating","triv31_raw","triv31_correct","correct_raw","skipped_raw","correct_pct","correct_skip_pct"
"20161021-152149","70","m",0,"FuÃballhooligan","Ich steh morgens verkatert auf und schau auf meinem Handy direkt die Fussballresultate an. Denn ich habe das Spiel gestern nicht mitbekommen, da ich zu beschÃ¤ftigt war mit meinen Kumpels die Petarden zu halten.  Ich bin leicht reizbar und  trinke gerne mal Ã¼ber den Durst. Ein blaues Auge ist bei mir nicht gerade unÃ¼blich. Wenn ich nicht an einem Fussballspiel bin und mich im Anschluss danach mit denGegnern prÃ¼gle, treff ich mich mit Kumpels in der Sportsbar. Ich habe eigentlich nur meinen Fussballclub im Kopf und mein Job interessiert mich wenig. Ich  hole all meine Befriedigung aus dem leid das ich anderen ZufÃ¼gen kann. Ich bin echt ein Hecht.  Ich trainiere  mich tÃ¤Ãglich beim Boxen und in diversen Kampfstils. Drauflosschlagen geht leichter wenn ich betrunken bin. Dann tuen mir die KnÃ¶chel nicht so weh. ","Botswana","True","HTML","False","Biber","False","Mars","False",8,"False","Philippinen","False","Arm","True","Dick Turpin","False","Messing","False","Welle","True","Isobare","True",21,"True","Ford","False",360,"False","Merkur","False","Michail Gorbatschow","True","Strahlung","True","Deep Blue","True","Kontinentalrift","False","Faschismus","True","Penicillin","True","Salvador Dali","False","Colorado","False","Im Rachen","True","Sibirien","True","Jupiter","True","Mozart","False","Luftdruck","True","Keratin","True","Frankreich","True",24,"BWL","Deutsch","male","vier Jahre oder mehr","Sozialpsychologie","??nicht gelesen","Wissenstest ist Ablenkung, Hooligan-Test zum Zweck der EinfÃ¼hlungsfÃ¤higkeit von Personen?...eigentlich Keine Ahnung","nein",NA,"nein",NA,"Nein","ja",85,22,17,12,NA,NA,NA,NA,NA,NA,NA,NA,16,0,53.3333333333333,53.3333333333333
"20161024-124101","71","w",1,"UniversitÃ¤tsprofessor","Mein Alltag als Uniprof hat jeden Tag eine ein bisschen andere Stuktur. An einem Tag verbringe ich mehr Zeit an der Uni und gebe mein Wissen und meine Erfahrung an die jungen Studenten weiter. Am nÃÃ¤chsten Tag sitze ich dann mehr am Computer und gehe meiner Forschung nach. Am liebsten habe ich es, wenn mein Alltag durch beide Aspekte geprÃ¤gt sind. Ich mag es, wenn ich am Morgen in den Vorlesungssaal gehen darf, um zu unterrichten und danach - nach einer Mittagspause, die ich gerne alleine und in Ruhe verbringe - ins Labor oder in mein persÃ¶nliches BÃ¼ro. Dort bleibe ich dann in der Regel solange, bis ich einen guten Moment erreiche, um zu unterbrechen und am nÃ¤chsten Tag weiter zufahren. Manchmal gehe ich also schon um 16","Botswana","True","HTML","False","Biber","False","Erde","True",12,"True","Indien","True","Arm","True","Sweeney Todd","False","Messing","False","Welle","True","Isobare","True",21,"True","Ford","False",180,"True","Mars","False","Alexander Popow","False","Temperatur","False","Deep Thought","False","Kontinentalsockel","True","Kommunismus","False","Penicillin","True","Pablo Picasso","True","Rio Grande","True","Im Rachen","True","Sibirien","True","Saturn","False","Mozart","False","Luftdruck","True","Kollagen","False","Frankreich","True",25,"Medizin","Deutsch","female","im dritten Jahr","PersÃ¶nlichkeitspsychologie","Sozialpsychologie","Keine Ahnung","nein",NA,"nein",NA,"Nein","ja",90,26,10,8,NA,NA,NA,NA,NA,NA,NA,NA,17,0,56.6666666666667,56.6666666666667
"20161024-132525","72","m",1,"UniversitÃ¤tsprofessor","Ich bin Professor fÃ¼r Betreibswirtschaft an der Uni Bern. 
Mein Tagesablauf beginnt meist mit einem Kaffe um cirka 08:00 Uhr kombiniert mit der LektÃ¼re der Tageszeitung. Anschliessend begebe ich mich auf den Weg an die Uni, wo ich meine Vorlesungen halte. Ich bin meist nicht optimal vorbereitet und die IT-GerÃ¤te habe ich auch nicht im Griff.
Ich bin ein sehr intelligenter Mensch und bin gut gebildet. Ich lese sehr gerne und habe deswegen Zuhause auch eine grosse Bibliothek. Ich bin zwar ein sympatischer Mensch jedoch oft eigensinnig und fÃ¼r Aussenstehende teilweise nicht ein einfacher GesprÃ¤chspartner oder Mitarbeiter. 
Meine Hobbys sind das Lesen und die Natur. Ich gehe gerne im nahegelegenen Wald spazieren. Ich verbringe gerne meine Freizeit in meiner Bibliothek wo ich gerne BÃ¼cher lese und dazu einen Whisky oder Rum trinke. Die Liebe zu Tabawaren speziell Zigarren runden","Botswana","True","ASCII","True","Bisamratte","False","Uranus","False",12,"True","Bangladesch","False","Arm","True","Guy Fawkes","True","Messing","False","Welle","True","Isobare","True",21,"True","Chrysler","False",180,"True","Venus","True","Boris Jeltsin","False","Strahlung","True","Blue Knight","False","Kontinentalrift","False","Faschismus","True","Penicillin","True","Salvador Dali","False","Rio Lobos","False","In der WirbelsÃ¤ule","False","Sibirien","True","Jupiter","True","Beethoven","False","Luftdruck","True","Keratin","True","Frankreich","True",23,"Bsc BetriebÃ¶konomie","Deutsch","male","im ersten Jahr","Psychologie
","Allgemeinwissen","Vergleich des Wissensstandes.","ja",NA,"nein",NA,"Mehr Fragen zu aktuelleren Themen oder aktuellen Gesellschaftlichen AktualitÃ¤ten.","ja",75,22,30,8,NA,NA,NA,NA,NA,NA,NA,NA,18,0,60,60
"20161024-132356","73","m",1,"UniversitÃ¤tsprofessor","Ich stehe wie viele andere Menschen auch, gegen 06:00 auf und begebe mich ins Badezimmer. Nach der tÃ¤glichen WaschtÃ¤tigkeit, nehme ich mein FrÃ¼hstÃ¼ck zu mir und lese nebenbei auf meinem iPad die Zeitung. Anschliessend widme ich mich allfÃ¤lligen Vorbereitungen fÃ¼r die spÃ¤tere Lektion, oder Korrigiere Arbeiten, je nach dem was auf dem Programm steht. Meine tÃ¤glichen Unterrichtszeiten sind sehr verscheiden und kÃ¶nnen sich unter UmstÃ¤nden semestriell verÃ¤ndern. Die Erlaubt mir keine allzu langfristige Planungsweise, in machen Belangen. Nach der tÃ¤glichen Arbeit an der UniversiÃ¤t selber widme ich mich privaten Dingen, wie Sport, interaktion mit Kollegen, oder dem lesen eines Buches. Nebnbei muss ich natÃ¼rlich weiterhin Lektionen vorbereiten. Ich sehe mich selber als sehr Diszipliniert und zielgerichtet. Ich bin eine sehr pngelige Person was PÃ¼nktlichkeit etc angeht.","Zaire","False","HTML","False","Biber","False","Uranus","False",6,"False","Philippinen","False","Arm","True","Guy Fawkes","True","Lot","False","SÃ¤ule","False","Fronten","False",21,"True","Chrysler","False",360,"False","Mars","False","Michail Gorbatschow","True","Druck","False","Deep Thought","False","Kontinentalsockel","True","Faschismus","True","RÃ¶ntgenstrahlen","False","Salvador Dali","False","Rio Grande","True","In der Lunge","False","Sibirien","True","Jupiter","True","Mozart","False","Luftdruck","True","Keratin","True","Frankreich","True",21,"BetriebsÃ¶konomie BSc, FH","Deutsch","male","im ersten Jahr","Germanistik","BWL","Zuordnen kÃ¶nnen von gegeben Informationen","ja",NA,"nein",NA,"Aus Sicht eines Professors sicher interessant, jedoch sind gerade Gebiete, wie Geographie, fÃ¼r BWL Studenten eher abstrakt und schwe asoziierbar","ja",56,21,50,18,NA,NA,NA,NA,NA,NA,NA,NA,12,0,40,40
"20161025-121839","74","f",1,"UniversitÃ¤tsprofessor","Als UniversitÃ¤tsprofesser verfÃ¼ge ich Ã¼ber einen eher geregelten Tagesablauf. Ich mache mich typischerweise morgens auf den Weg zur Uni, wo ich mich entweder der Forschung widme (Projekte meiner Doktoranden betreue, meine eigene Forschung vorantreibe, Meetings/Tagungen (auch auswÃ¤rts) besuche oder einer LehrtÃ¤tigkeit nachgehe. Pro Woche halte ich um die drei ÃVorlesungen, welche fixe Bestandteile meiner Wochenplanung bilden.
Charakterlich zeichnen mich meine ruhige Art, meine Umsicht und Genauigkeit sowie meine Freude am Lernen aus. Ich bin nicht aufbrausend und eher reflektiv. In meiner Freizeit freue ich mich, Zeit mit meiner Familie zu verbringen, die je nach dem spÃ¤rlich ausfallen kann und daher umso mehr genossen wird. Bei scÃhÃ¶nem Wetter unternehme ich gerne eine Bergwanderung. NatÃ¼rlich bin ich der Literatur nicht abgeneigt und fÃ¼hre mir gerne das neuste Buch von Martin Suter von dem brennenden Kamin mit einem Glas Rotwein zu GemÃ¼t.","Zimbabwe","False","ASCII","True","Bisamratte","False","Uranus","False",6,"False","Pakistan","False","Arm","True","Guy Fawkes","True","Messing","False","Welle","True","Isobare","True",21,"True","Ford","False",360,"False","Venus","True","Michail Gorbatschow","True","Strahlung","True","Blue Knight","False","Kontinentalrift","False","Faschismus","True","Penicillin","True","Paul Cezanne","False","Rio Grande","True","Im Rachen","True","Sibirien","True","Saturn","False","Tschaikowski","True","Relative Luftfeuchtigkeit","False","Keratin","True","Frankreich","True",22,"BWL","Deutsch","female","vier Jahre oder mehr","Entwicklungspsychologie","Entwicklungspsychologie","Keine Ahnung.","nein",NA,"nein",NA,"Nein.","ja",85,19,40,12,NA,NA,NA,NA,NA,NA,NA,NA,17,0,56.6666666666667,56.6666666666667
"20161025-121448","75","f",0,"FuÃballhooligan","TagsÃ¼ber liege ich auf dem Sofa und tue nicht viel. Ich trinke gerne Bier und mir ist alles, was um mich herum geschieht, relativ egal. Gerne treffe ich mich mit meinen Freunden um Playstation zu spielen oder Bier zu trinken. Sonst habe ich keine Hobbies. Ich bin leicht aus der Ruhe zu bringen und lasse mich schnell provozieren. Ich habe keine festen Zeiten, zu denen ich aufstehe, da ich arbeitslos bin. Ich tue das, wonach ich lust habe.Meistens also nichts.","Zimbabwe","False","WordPad","False","Bisamratte","False","Pluto","False",12,"True","Bangladesch","False","Fuss","False","Robin Hood","False","Hartzinn","False","Eisberg","False","Fronten","False",21,"True","General Motors","True",360,"False","Mars","False","Nikita Chruschtschow","False","Strahlung","True","Deep Blue","True","Kontinentalsockel","True","Faschismus","True","RÃ¶ntgenstrahlen","False","Henri Matisse","False","Rio Rojo","False","In der WirbelsÃ¤ule","False","Sibirien","True","Jupiter","True","Beethoven","False","Luftdruck","True","Lecithin","False","Spanien","False",21,"Psychologie","Deutsch","female","im ersten Jahr","weiss nicht","weiss nicht","keine Ahnung","nein",NA,"nein",NA,"keine","ja",75,23,16,7,NA,NA,NA,NA,NA,NA,NA,NA,10,0,33.3333333333333,33.3333333333333
"20161026-100615","76","w",1,"UniversitÃ¤tsprofessor","Mein typischer Arbeitstag startet um 8 Uhr morgens, wie bei den meisten Personen, die arbeiten. Zuerst gehe ich in mein BÃ¼ro im Institut und schaue nach, wie die Arbeiten meiner Kollegen laufen, wie die Studien voran kommen, etc. 
Heute stehen zwei Vorlesungen an, dafÃ¼r hat mein Hilfsassistent mir die Folien vorbereitet, diese muss ich kurz durchschauen um sicherzugehen, dass diese so sind wie ich mir das vorstelle.
Ich bin ein Mensch, der keine Probleme hat vor einem grossen Publikum zu stehen und auf die Fragen der Studenten eingehen zu kÃ¶nnen. In meinem Fachgebiet bin ich der Allwissende. Ich habe in verschiedensten Unternehmen mein Fachwissen anwenden kÃ¶Ãnnen und dies perfektioniert. Jetzt mÃ¶chte ich der nÃ¤chsten Generation dieses Wissen weitergeben. Meine Hobbies sind nebst dem Unterrichten und den Versuchsreihen ruhige Spiele wie Schach. ","Zimbabwe","False","HTML","False","Biber","False","Erde","True",12,"True","Philippinen","False","Arm","True","Guy Fawkes","True","Messing","False","Welle","True","Isobare","True",21,"True","Ford","False",180,"True","Venus","True","Alexander Popow","False","Strahlung","True","Blue Knight","False","Kontinentalrift","False","Faschismus","True","Penicillin","True","Salvador Dali","False","Rio Rojo","False","Im Rachen","True","Sibirien","True","Jupiter","True","Beethoven","False","Luftdruck","True","Kollagen","False","Frankreich","True",23,"BWL","Deutsch","female","vier Jahre oder mehr","?","kognitive Psychologie","Keine Ahnung","ja",NA,"nein",NA,"nein","ja",70,24,26,4,NA,NA,NA,NA,NA,NA,NA,NA,17,0,56.6666666666667,56.6666666666667
"20161026-104519","77","w",0,"FuÃballhooligan","Ich gehe jeden Match des FC Basels schauen. Falls ich mal einen verpasse, schaue ich diesen nach. Dabei strÃ¶mt immer auch viel Alkohol. Ich und meine Kollegen trinken bereits im Vornherein Bier. Dies stimmt uns auf den Match ein und danach suchen wir den Konflikt mit der Gegenmannschaft. Wir provozieren sie und fordern sie heraus. Manchmal machen wir auch an einem abgelegenen Ort ab, um Klarheit zu schaffen wer Fan vom besseren Verein ist. Mein Tagesablauf lege ich auf das Fussball aus. Alles dreht sich darum. Ich mache selber nicht viel Sport, schaue lieber zu. Alkohol gehÃ¶rt aber auf jeden Fall zu meinem Leben. ","Botswana","True","HTML","False","Biber","False","Erde","True",8,"False","Indien","True","Arm","True","Robin Hood","False","Messing","False","Eisberg","False","Isobare","True",21,"True","Mitsubishi","False",120,"False","Merkur","False","Michail Gorbatschow","True","Druck","False","Blue Knight","False","Kontinentalrift","False","Republik","False","Stethoskop","False","Paul Cezanne","False","Colorado","False","In der Nase","False","Sibirien","True","Saturn","False","HÃ¤ndel","False","Lufttemperatur","False","Keratin","True","Frankreich","True",22,"PH","Deutsch","female","im dritten Jahr","Soziologie","Soziologie","keine Ahnung","nein",NA,"nein",NA,"nein","ja",80,18,31,5,NA,NA,NA,NA,NA,NA,NA,NA,10,0,33.3333333333333,33.3333333333333
"20161027-094206","78","w",0,"FuÃballhooligan","-wenn ich ein JOb hÃ¤tte-> Nach der Arbeit sicher trinken gehen, mit meine Hooligans GAngs natÃ¼rlich.
-Oft Fussball schauen und dabei sehr laut werden, immer dabei sein bei Matchs, extra organisieren wann wir abmachen, wo, wie wir zur Match kommen und Fans von Gegener Mannschaft provozieren.
-Ich bin sher temperamenvoll, habe ein grosses Ego, brauche stÃ¤ndig Aufmerksamkeit. Ich fÃ¼hle mich in meine Gruppen sehr wohl und fÃ¼hle mich dabei sehr gut. Allein bin ich einbisschen unsicher. 
Ich schaue gern Fussball match. an und zu auch andere Sportarten. Trinke gern mit meine Gangs, werde gern laut, han es gern lustig","Zimbabwe","False","ASCII","True","Wasserschwein","True","Mars","False",8,"False","Bangladesch","False","Arm","True","Guy Fawkes","True","Bronze","True","Eisberg","False","Isobare","True",15,"False","Mitsubishi","False",360,"False","Saturn","False","Michail Gorbatschow","True","Strahlung","True","Deep Blue","True","Kontinentalrift","False","Faschismus","True","Penicillin","True","Salvador Dali","False","Rio Rojo","False","Im Rachen","True","Weissrussland","False","Jupiter","True","HÃ¤ndel","False","Lufttemperatur","False","Keratin","True","Frankreich","True",23,"BWL","Deutsch","female","im dritten Jahr","Psychologie","Naturwissenschaft","wie soziale Status die Richitgkeit der Antwort beeinflussen kann","ja",NA,"ja",NA,"nein","nein",71,18,47,14,NA,NA,NA,NA,NA,NA,NA,NA,15,0,50,50
"20161027-094259","79","w",0,"FuÃballhooligan","Am morgen schaue ich wie immer Fern, Zusammenfassungen von verschiedenen Sportevents und telefoniere dazu mit meinen Kollegen. Dazu gibt es noch ein Kaffee mit Schuss und ein MÃ¼tschli. Nachher gehe ich zur Arbeit, diese mache ich jedochnur um mir das Saisonabi von SCB zu kaufen. In einer Bar gleich um die Ecke servier ich, meine StammgÃÃ¤ste unterhalten und mit der Kellnerin flirten, das sind so die HauptaktivitÃ¤ten. Da mein Chef und ich eigentlich ganz dicke Kumpels sind, ist die Arbeit auch nicht so ernst zu nehmen. Manchmal wenn keine Leute in der Bar sind, trinken wir schon mal ein Bier oder zwei, um uns fÃ¼r den Match am Abend vorzubereiten. Das gehÃ¶rt zu mir, ich trinke gern, ich bin eine laute PersÃ¶nlichkeit, etwas fauÃl wenns ums arbeiten geht, aber voller Energie bei den Matches. Meine Hoobies sind eigentlich SCB Spiele im TV anschauen, gamen, trinken und dann die Matches mit Kollegen anschauen. Eine Freundin habe ich nicht, die Kellnerin will ich aber klarmachen.","Uganda","False","ASCII","True","Bisamratte","False","Erde","True",12,"True","Pakistan","False","Arm","True","Robin Hood","False","Messing","False","Welle","True","Isobare","True",21,"True","Mitsubishi","False",360,"False","Merkur","False","Nikita Chruschtschow","False","Temperatur","False","Blue Knight","False","Kontinentalrift","False","Kommunismus","False","RÃ¶ntgenstrahlen","False","Paul Cezanne","False","Rio Grande","True","Im Rachen","True","Sibirien","True","Jupiter","True","Beethoven","False","Luftdruck","True","Keratin","True","Deutschland","False",20,"BWL","Deutsch","female","im dritten Jahr","Verhaltenspsychologie","Geschichte","Keine Ahnung","ja",NA,"nein",NA,"Nein ","ja",75,20,35,10,NA,NA,NA,NA,NA,NA,NA,NA,13,0,43.3333333333333,43.3333333333333
"20161013-134735","8","M",1,"UniversitÃ¤tsprofessor","DER TAGESABLAUF SIEHT SO AUS, DASS ICH ENTWEDER VORLESUNGEN GEBE ODER AN IRGENDWELCHEN STUDIEN ARBEITE. DABEI ARBEITE ICH MIT SCHWEIZER WIE AUCH MIT AUSLÃNDISCHEN KOLLEGEN ZUSAMMEN. DES WEITEREN LESE ICH ALL SEMESTER BACHELOR WIE MASTERARBEITEN. 
ALS PROFESSOR BIN ICH OFFEN UND AUFGESCHLOSSEN. NEBST MEINEN ERFAHRUNGEN INTERESSIERT MIC HAUCH DER AUSTAUSCH MIT STUDENTEN SOWIE ARBEITSKOLLEGEN. ICH DENKE KRITISCH UND HINTERFRAGE AUCH BESTEHENDE THEORIEN. 
ICH HABE VORLIEBEN FÃR LITERATUR, EINEN GUTEN WEIN SOWIE DER INTERKULTURELLE AUSTAUSCH. MEINE HOBBYS SIND JOGGEN, OFT AUCH FACHFREMDE LITERATUR LESEN SOWIE MEINE FAMILIE.         ","Zimbabwe","False","HTML","False","Biber","False","Erde","True",6,"False","Pakistan","False","Arm","True","Robin Hood","False","Bronze","True","Welle","True","Isobare","True",21,"True","Ford","False",90,"False","Merkur","False","Michail Gorbatschow","True","Niederschlag","False","Deep Thought","False","Kontinentalsockel","True","Faschismus","True","Penicillin","True","Pablo Picasso","True","Rio Rojo","False","Im Rachen","True","Sibirien","True","Jupiter","True","Tschaikowski","True","Luftdruck","True","Lecithin","False","Frankreich","True",25,"BWL IM MASTERSTUDIUM","Deutsch","male","vier Jahre oder mehr","KEINE AHNUNG","KEINE AHNUNG","ALLGEMEINER WISSENSSTAND UND WIE DIE STUDENTEN DIE PROFESSOREN WAHRNEHMEN","nein",NA,"ja",NA,"NEIN","ja",65,20,15,5,NA,NA,NA,NA,NA,NA,NA,NA,17,0,56.6666666666667,56.6666666666667
"20161027-115657","80","w",1,"UniversitÃ¤tsprofessor","Am Morgen mache ich mich zuerst auf den Weg in mein BÃ¼ro, um noch einige Arbeiten zu vollenden und meinen Assistenten oder Hilfsassistenten einige Aufgaben zu Ã¼bergeben. Je nach Wochentag habe ich verschiedene Vorlesungen, die ich in der UniversitÃ¤t zu halten habe. In meinen Pausen gehe ich zurÃ¼ck in mein BÃ¼ro. Ich beschreibe mich als geduldig und zielstrebig. Ich bin interessiert daran, einige Fachartikel zu schreiben und in der Forschung tÃ¤tig zu sein. Ich versuche, viele meiner Aufgaben an meine Assistenten zu delegieren, weil ich keine Zeit dafÃ¼r habe und ich ihnen vertraue. In meiner Freizeit gehe ich gerne wandern und reisen. Ich brauche diesen Ausgleich in der Natur, da ich wÃ¤hrend der Woche viel Zeit in meinem BÃ¼ro oder in der UniversitÃ¤t verbringe. ","Zaire","False","HTML","False","Bisamratte","False","Mars","False",12,"True","Indien","True","Arm","True","Sweeney Todd","False","Messing","False","Welle","True","Isobare","True",21,"True","General Motors","True",360,"False","Venus","True","Alexander Popow","False","Niederschlag","False","Deep Thought","False","Kontinentalsockel","True","Demokratie","False","Penicillin","True","Salvador Dali","False","Rio Rojo","False","Im Rachen","True","Sibirien","True","Jupiter","True","Mozart","False","Luftdruck","True","Keratin","True","Frankreich","True",25,"BWL","Deutsch","female","vier Jahre oder mehr","Psychologie","Allgemein","Allgemeinwissen zu testen","ja",NA,"nein",NA,"Nein","ja",86,18,19,9,NA,NA,NA,NA,NA,NA,NA,NA,16,0,53.3333333333333,53.3333333333333
"20161027-120557",NA,NA,1,"UniversitÃ¤tsprofessor
"," Als UniversitÃ¤tsprofessor verbringe ich mein Tag mit dem Abhalten von Vorlesungen, viel Literaturrecherche, der Betreuung von Studierenden und AssistentInnen, der FÃ¼hrung von Mitarbeitern meines Institutes. Ich bin ein zielstrebiger, ehrgeiziger, wissensbegieriger, exakter und detailgetreuer Mensch. Meine Freizeit verbringe ich mit meiner Familie, treibe Sport, koche und bewege mich gerne in der Natur. Einen weiteren Teil meiner Arbeit machen Reisen zu diversen Kongressen und Fachveranstaltungen im In- und Ausland aus.
 ","Zaire
","False","ASCII
","True","Biber
","False","Mars
","False",12,"True","Indien
","True","Arm
","False","Sweeney Todd
","False","Messing
","False","Welle
","True","Isobare
","True",21,"True","Mitsubishi
","False",180,"True","Venus
","True","Michail Gorbatschow
","True","Strahlung
","False","Blue Knight
","False","Kontinentalrift
","False","Republik
","False","Penicillin
","True","Salvador Dali
","False","Rio Grande
","False","Im Rachen
","True","Sibirien
","True","Saturn
","False","HÃ¤ndel
","False","Luftdruck
","True","Kollagen
","False","Frankreich
","True",28,"BWL
","Deutsch
","male","vier Jahre oder mehr
","Sozialpsychologie	","Kognitionspsychologie
","Ob die ÃÃbernahme einer intellektuellen Professorenperspektive das Allgemeinwissen resp. der Zugriff auf dieses positiv beeinflussen kann
","ja
",NA,"nein
",NA,"Nein
",NA,NA,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,14,0,46.6666666666667,46.6666666666667
"20161027-165429","82","m",0,"FuÃballhooligan","Als Fussballhooligan unterscheidet sich mein Tagesablauf nicht gross von dem eines ""normalen"" BÃ¼rgers. Ich stehe morgens auf, gehe arbeiten, treffe mich mit Freunden, gehe trainieren und schlaafe. Nur an Spieltagen Ã¤ndert sich alles. Ich und meine Jungs sind bereit um es den anderen Fans zu zeigen und unserem Team vollen Support zu geben. Meine typischen AktivitÃ¤ten sind Fussball, trainieren im Fitnessstudio und daneben gehe ich ins Boxtraining um kÃ¶rperlich fit zu sein. Die Fussballspiele und das trinken mit den Freunden ist jedoch mein Wochenhighlight. Karakterlich wÃ¼rde ich mich als eher introvertiert beschreiben. Ich rede nicht gerne mit Fremden und konzentriere mich eher auf den inneren Kreis der engen Freunde. Ansonsten bin ich ein aufgestellter junger und Freundlicher Erwachsener. ","Botswana","True","ASCII","True","Biber","False","Erde","True",12,"True","Bangladesch","False","0","False","Robin Hood","False","Messing","False","Welle","True","Zyklone","False",20,"False","Mitsubishi","False",360,"False","Venus","True","Michail Gorbatschow","True","Strahlung","True","Deep Blue","True","KontinentalfuÃ","False","Faschismus","True","RÃ¶ntgenstrahlen","False","Paul Cezanne","False","Rio Grande","True","Im Rachen","True","Sibirien","True","Jupiter","True","Tschaikowski","True","Luftdruck","True","Kollagen","False","Frankreich","True",26,"Psychologie","Deutsch","male","im zweiten Jahr","Sozialpsychologie","Neuropsychologie","Relationsanalyse zwischen Aufsatz und Wissenstest","nein",NA,"nein",NA,"Nein","ja",75,20,45,14,NA,NA,NA,NA,NA,NA,NA,NA,17,1,56.6666666666667,58.6206896551724
"20161027-160306","83","f",0,"FuÃballhooligan","Ich bin ein junger Mann, Sportfan. In meiner Freizeit liebe ich Fussballschauen und Bier trinken. Da ich Ã¼ber eine latente Gewaltbereitschaft verfÃ¼ge macht es mir nichts aus, mich in Gefahr zu begeben, in dem ich wÃ¤hrend Fussballspielen pÃ¶ble. Dies tue ich aus Langeweile und wegen dem Kick. Ausser Essen und Schlafen tue ich sonst nicht viel, da ich wenig Lust dazu habe. Ich habe zwar einen Job im Migros, melde mich aber oft krank, weswegen mir auch bald die KÃ¼ndigung droht. ich habe mein Leben nicht im Griff aber das ist mir egal. ","Zimbabwe","False","HTML","False","Biber","False","Uranus","False",6,"False","Bangladesch","False","Arm","True","Guy Fawkes","True","Messing","False","Eisberg","False","Isobare","True",21,"True","General Motors","True",360,"False","Merkur","False","Nikita Chruschtschow","False","Strahlung","True","Deep Blue","True","Kontinentalsockel","True","Demokratie","False","Stethoskop","False","Henri Matisse","False","Rio Lobos","False","In der Nase","False","Kasachstan","False","Neptun","False","Tschaikowski","True","Windgeschwindigkeit","False","Kollagen","False","Spanien","False",25,"BWL","Deutsch","female","im dritten Jahr","Sozialpsychologie","Wissenspsychologie","kA","nein",NA,"nein",NA,"nein","ja",84,28,26,8,NA,NA,NA,NA,NA,NA,NA,NA,9,0,30,30
"20161027-160444","f","84",1,"UniversitÃ¤tsprofessor","Ich bin sehr intelligent und es macht mir Spass neue Dinge zu lernen. Gerne gebe ich auch mein Wissen weiter. Deswegen bin ich auch Uniprofessor geworden. In meiner Freizeit treibe ich gerne Sport oder verbringe Zeit mit meiner Familie. Mein Tag beginnt frÃ¼h. Nachdem ich ca. 7h arbeite (ich arbeite Teilzeit, um nebenbei genug Zeit fÃ¼r meinen behinderten Sohn zu haben) gehe ich nach Hause zu meiner Familie. Ich bin sehr ergeizig und familiÃ¤r. Generell bin ich perfektionist und mein Ziel ist es, viel zu erreichen in meinem Leben.Das habe ich schon zu einem gewissen Teil getan. Gerne gebe ich mein Wissen aber auch weiter.","Zaire","False","HTML","False","Bisamratte","False","Pluto","False",8,"False","Philippinen","False","Arm","True","Dick Turpin","False","Lot","False","Bern","False","Zyklone","False",25,"False","Chrysler","False",360,"False","Merkur","False","Boris Jeltsin","False","Strahlung","True","Deep Blue","True","Kontinentalsockel","True","Faschismus","True","SÃ¼damerika","False","Paul Cezanne","False","Rio Lobos","False","In der WirbelsÃ¤ule","False","Sibirien","True","Neptun","False","Mozart","False","Luftdruck","True","Keratin","True","Frankreich","True",23,"Volkswirtschaftslehre","Deutsch","female","im dritten Jahr","Sozialpsychologie","Sozialpsychologie
","Keine Ahnung
","nein",NA,"nein",NA,"nein","ja",72,22,16,7,NA,NA,NA,NA,NA,NA,NA,NA,9,0,30,30
