datetime,Subject.ID,Sex,prime_code,prime_condition,prime_response,triv1_raw,triv1_correct,triv2_raw,triv2_correct,triv3_raw,triv3_correct,triv4_raw,triv4_correct,triv5_raw,triv5_correct,triv6_raw,triv6_correct,triv7_raw,triv7_correct,triv8_raw,triv8_correct,triv9_raw,triv9_correct,triv10_raw,triv10_correct,triv11_raw,triv11_correct,triv12_raw,triv12_correct,triv13_raw,triv13_correct,triv14_raw,triv14_correct,triv15_raw,triv15_correct,triv16_raw,triv16_correct,triv17_raw,triv17_correct,triv18_raw,triv18_correct,triv19_raw,triv19_correct,triv20_raw,triv20_correct,triv21_raw,triv21_correct,triv22_raw,triv22_correct,triv23_raw,triv23_correct,triv24_raw,triv24_correct,triv25_raw,triv25_correct,triv26_raw,triv26_correct,triv27_raw,triv27_correct,triv28_raw,triv28_correct,triv29_raw,triv29_correct,triv30_raw,triv30_correct,age,major,language,sex_r,year,area_writing,area_trivia,purpose,link_yn,link_text,thinking_yn,thinking_text,comments,prior_hool,Universitaetsprofessor_int_rating,Universitaetsprofessor_acc_rating,Fussballhooligan_int_rating,Fussballhooligan_acc_rating,Fussballhooligan_int_rating,Fussballhooligan_acc_rating,correct_raw,correct_pct,hupf_corr_pct
20181120-090559,205,f,0,Fussballhooligan,"Ich stehe am Morgen auf und mache mir einen Kaffee, wie jeder normale Mensch auch. Ich setze mich hin und plane das Spiel von Samstag. Basel gegen YB. Die perfekte Gelegenheit wieder mitmischen zu gehen. Ich gehe dann zur Arbeit und denke auch auf dem Weg dahin eigentlich nur an das Spiel vom Wochenende. Ich freue mich neben meinem langweiligen Alltag als Bauarbeiter auf den Adrenalinkick am Wochenende. Am Abend spiele ich selber keinen fussball, aber treffe mich mit meinen Hooliganfreunden auf ein Bier in unserer Stammkneipe. Wir knnen an diesen Abenden ueber das Wochenende sprechen und planen, wie wir vorgehen wollen oder was genau unser Ziel sein wird. Im Alltag bin ich eher ruhig und zurueckhaltend. Im Spiel dann der Leader. Dies aber wohl nur, weil ich hunter einer Maske bin und Anonym bin. Ich liebe den adrenalinkick. 
",Uganda,FALSE,HTML,FALSE,Bisamratte,FALSE,Pluto,FALSE,6,FALSE,Indien,TRUE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isotherme,FALSE,21,TRUE,10,FALSE,180,TRUE,Venus,TRUE,Alexander Popow,FALSE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Roentgenstrahlen,FALSE,Salvador Dali,FALSE,31,FALSE,In der Wirbelsaeule,FALSE,Sibirien,TRUE,Mars,FALSE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,21,Rechtswissenschaft,Deutsch,weiblich,im dritten Jahr,Sozialpsychologie,Kognitive Psychologie,Keine Ahnung,nein,NA,nein,NA,Nein.,ja,88,20,21,5,NA,NA,14,46.66666667,33.33333333
20181121-085733,206,m,0,Fussballhooligan,"Als Fussballhooligan gehe ich im Alltag einer ""ganz normalen"" Beschaeftigung nach. Ich bin unter der Woche also ein unauffÃaelliger Buerger und arbeite vielleicht auf dem Bau oder in einem aehnlichen, handwerklichen Beruf. Ich sammle in meinem Beruf oder vielleicht auch im Privatleben ein gewisses Frustpotential an, welches ich am Wochenende an den Spielen abbauen muss. Vielleicht verdiene ich ungenuegend viel oder werde vom Chef oder meinen Kollegen unfair behandelt. Vielleicht ist mein Arbeits- und Privatleben ausserhalb der Spiele auch einfach langweilig. An den Fussballspielen hingegen bin ich losgeloest von diesem Leben und in einer starken Gruppe, in der mich praktisch nichts verletzen kann. 
",Botswana,TRUE,HTML,FALSE,Wasserschwein,TRUE,Erde,TRUE,8,FALSE,Bangladesch,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,180,TRUE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Deep Blue,TRUE,Kontinentalsockel,TRUE,Faschismus,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,29,TRUE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,22,Klimawissenschaften,Deutsch,maennlich,im ersten Jahr,Neurowissenschaft und Psychologie,Kognitive Psyochologie,Wahrnehmungspsychologie von verschiedenen Probanden erfassen,ja,NA,nein,NA,"In Frage 1 des Wissenstest ist eine Antwortmoeglichkeit ""Zaire"". Wieso ein Land, dass es seit 50 Jahren nicht mehr gibt und dessen Name mit einer Diktatur verbunden wird?",ja,85,23,36,6,NA,NA,25,83.33333333,66.66666667
20181121-100918,207,m,1,Universitaetsprofessor,"Tagesablauf: Aufstehen, Fruehstuecken, zur Uni gehen, Vorlesungen vorbereiten/abhalten, an Forschungsprojekten arbeiten, Arbeit in Projektgruppen, Korrespondenz per Mail, etc., nach Hause gehen, Freizeit/Familie, Abendessen, Freiteit Familie, zu Bett gehen

Persmerk/Cheigenschaften: wissbegierig, zielstrebieg
",Zimbabwe,FALSE,HTML,FALSE,Biber,FALSE,Mars,FALSE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,9,FALSE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,180,TRUE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalsockel,TRUE,Faschismus,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,29,TRUE,In der Nase,FALSE,Sibirien,TRUE,Jupiter,TRUE,Tschaikowski,TRUE,Luftdruck,TRUE,Kollagen,FALSE,Frankreich,TRUE,42,Dr. phil. Heilpaedagoge,Deutsch,maennlich,kein Student,Sozialpsychologie,kogn. Psychologie,"Wie Antwortmuster auf Fragen aussehen, von denen der Proband sehr wenig weiss",nein,NA,nein,NA,Nein,ja,85,15,60,15,NA,NA,18,60,33.33333333
20181116-133645,188,f,0,Fussballhooligan,"Ich stehe morgends auf und checke die Sportnachrichten um zu sehen, wies um meine Lieblingsmannschaft steht. Dannach gehe ich zur Arbeit und bin im regen Kontakt mit meinen Freunden, welche mich heute Abend ins Stadion begleiten, um unser Team anzufeuern. Wir ueberlegen uns schon, wie wir die Fans der Gegenermannschaftin einm moeglichen Disput (dieser Disput wird sehr wahrscheinlich stattfinden, da wir ihn sonst anzetteln)  runtermchen koennen. Ich gehe jede Woche ins Stadion,. geniesse die Aufregung und trinke viel Alkohol dabei, damit ich mich richtig enthemmt fuehle um den Fans der gegenermannschaft trotzen zu koennen.Ich bin etwas aggressiv
",Botswana,TRUE,HTML,FALSE,Bisamratte,FALSE,Mars,FALSE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Eisberg,FALSE,Isobare,TRUE,21,TRUE,20,TRUE,180,TRUE,Venus,TRUE,Nikita Chruschtschow,FALSE,Strahlung,TRUE,Deep Blue,TRUE,Kontinentalsockel,TRUE,Faschismus,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,30,FALSE,In der Lunge,FALSE,Sibirien,TRUE,Neptun,FALSE,Mozart,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,24,Psychologie,Deutsch,weiblich,vier Jahre oder mehr,Sozialpsychologie,Kognitivepsychologie,Keine Ahnung,nein,NA,nein,NA,Weissnicht Kategorie im Wissenstest fehlt,ja,60,20,NA,NA,50,15,18,60,66.66666667
20181113-153532,147,m,1,Universitaetsprofessor,"Ich stehe morgen frueh auf und gehe zur Arbeit, wie jede andere Person auch. Was aber spannend an meiner Arbeit ist, dass ich forschen kann und diese Forschungsergebnisse in akademischen Zeitschriften veroeffentlicht werden. 
Im Weiteren habe ich als Universitaetsprofessor sehr viel Macht. Ich kann beeinflussen, in welche Richtung an meinem Institut geforscht wird. Diese gibt mir Selbstvertrauen und Sicherheit. Als Universitaetsproffessor muss man auch teamfaehig sein. Schliesslich leite ich ein Team mit 10 Koepfen.  Es ist nicht immer einfach den Balance zu finden. Ich habe die selben hobbys wie alle anderen menschen auch. Leiderk kann ich miene Leidenschaft  zu reisen nicht wahrnehmen Schliesslich kann ich nicht einfach drei Monate unbezahlte Ferien nehmen. 
",Zimbabwe,FALSE,ASCII,TRUE,Biber,FALSE,Pluto,FALSE,15,FALSE,Indien,TRUE,Arm,TRUE,4,TRUE,Messing,FALSE,Eisberg,FALSE,Isobare,TRUE,21,TRUE,10,FALSE,360,FALSE,Saturn,FALSE,Michail Gorbatschow,TRUE,Druck,FALSE,Deep Blue,TRUE,Kontinentalabhang,FALSE,Faschismus,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,30,FALSE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Beethoven,FALSE,Lufttemperatur,FALSE,Keratin,TRUE,Frankreich,TRUE,21,Volkswirtschaftslehre,Tuerkisch,maennlich,im zweiten Jahr,Sozialpsychologie,Psychologie,"Keine Ahnung
",nein,NA,nein,NA,Nein,ja,65,15,NA,NA,79,18,16,53.33333333,33.33333333
20181116-163438,200,m,0,Fussballhooligan,Ich bin Mitglied des Vereins XY. Ich widme meine Zeit zur Unterstuetzung von XY und bin ein guter Trinker. Ich verteidige meinen Verein dessen Ehre. Wir moegen keine,Zaire,FALSE,HTML,FALSE,Biber,FALSE,Mars,FALSE,12,TRUE,Indien,TRUE,Arm,TRUE,4,TRUE,Bronze,TRUE,Welle,TRUE,Isobare,TRUE,21,TRUE,20,TRUE,360,FALSE,Merkur,FALSE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Deep Blue,TRUE,Kontinentalfuss,FALSE,Faschismus,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,29,TRUE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Haendel,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,28,Pharmazie,Deutsch,maennlich,kein Student,Texterkennung,kognitive psychologie,Antwortgeschwindigkeit? Oder tendez zu naheliegenden Antworten.,ja,NA,ja,NA,"Man koennte noch abfragen, wie sicher man sich bei den Antworten war/ist, oder ob man ratet.",NA,NA,NA,NA,NA,NA,NA,21,70,100
20181116-133410,189,f,1,Universitaetsprofessor,"Morgens gehe ich in mein Buero, wo ich mich in Texte vertiefe, mir Gedanken darueber mache und selbst Texte verfasse. Den Tag verbringe ich an der Universitaet mit anderen Arbeitskollegen und Kolleginnen, gebe unterricht und nehme selbst an Unterricht teil. Ich bin eine pflichtbewusste Frau. Ich habe grosses Interesse an meinem Fach, bin diszipliniert, vielleich ein bisschen chaotisch aber selbstbewusst. Ich gehe gerne wandern, treffe mich gerne mit Freunden und habe ein Haustier, mit welchem ich auch gerne Zeit verbringe. Ich bin vielleich ein bisschen einseitig und liebe die Wissenschaft. versuche jedoch, mein Fach mit den anderen zu ver",Botswana,TRUE,ASCII,TRUE,Bisamratte,FALSE,Mars,FALSE,12,TRUE,Indien,TRUE,Arm,TRUE,4,TRUE,Bronze,TRUE,Welle,TRUE,Fronten,FALSE,21,TRUE,30,FALSE,90,FALSE,Venus,TRUE,Alexander Popow,FALSE,Druck,FALSE,Blue Knight,FALSE,Kontinentalrift,FALSE,Kommunismus,FALSE,Penicillin,TRUE,Salvador Dali,FALSE,29,TRUE,Im Rachen,TRUE,Weissrussland,FALSE,Jupiter,TRUE,Tschaikovski,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,21,PH,Deutsch,weiblich,im ersten Jahr,Sozialpsychologie,kognitive psychologie,"1. Studie: spontane Antworten erhalten, 2. Studie: Konzentrationsfaehigkeit",ja,"ja,Man versucht irgendwelche Anhaltspunkte zu finden, wie man zu Wissen kommt. bei Wissensfragen Anhaltspunkte, in welchem Kontekt man Informationen aufgeschnappt hat, welche diese Frage beantworten koennte oder Anhaltspunkte, um Kombinieren zu koennen. Bei der Vorstellung, ein Universitaetsprofessor zu sein sucht man auch nach Anhaltspunkten, was m",nein,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,56.66666667,66.66666667
20181113-152138,146,m,0,Fussballhooligan,"Mein Tagesablauf sieht eigentlich ganz normal auf. Ich stehe frueh auf und gehe dann auf den Bau. Waehrend der Arbeit reden wir viel ueber den Fussball und den Adrenalinkick, wenn man nach dem Match auf die gegnerischen Fans zugeht und sich schlaegt. Selber spiele ich keinen Fussbaâˆoell, daâˆoefuer bin ich viel zu faul. Meine Freizeit verbringe ich  eigentlich in meiner Stammlokal. Ich liebe Bier und  das beruhigt mich auch,.",Uganda,FALSE,HTML,FALSE,Biber,FALSE,Erde,TRUE,12,TRUE,Pakistan,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Zyklone,FALSE,21,TRUE,10,FALSE,90,FALSE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalfuss,FALSE,Faschismus,TRUE,Roentgenstrahlen,FALSE,Pablo Picasso,TRUE,30,FALSE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Haendel,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,21,VWL,:andere:,maennlich,im dritten Jahr,Sozialpsychologie,KWM,Empathie,nein,NA,nein,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,56.66666667,33.33333333
20181114-133340,166,m,0,Fussballhooligan,"Ich habe einen, in der Gesellschaft relativ als normal angesehenen Tagesablauf. Am Morgen stehe ich auf,um zur Arbeit zu fahren. Durch den Tag arbeite ich und am Abend treffe ich mich falls ein Match meines Vereins stattfindet mit meinen Jungs. Wir trinken ein zwei Bier und freuen uns auf die Challenche gegen andere Jungs zu kaempfen. Ich bin sehr von mir selber ueberzogen, gehe oft trainieren und fuehle mich als Mensch fit. Auch trinke ich nicht zu viel, damit ich immer einen klaren Kopf bewahre auch in komplizierten situationen. Ich mache Kampfsport und gehe viel Laufen, damit meine Kondition auf einem guten Niveau bleibt. Auch bei der Arbeit weiss eigentlich niemand , dass ich ein Hool bin, denn ich verhalte mich nomal und in der Gesellschaft konform.",Botswana,TRUE,ASCII,TRUE,Biber,FALSE,Erde,TRUE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,360,FALSE,Merkur,FALSE,Nikita Chruschtschow,FALSE,Strahlung,TRUE,Deep Thought,FALSE,Kontinentalfuss,FALSE,Faschismus,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,29,TRUE,In der Wirbelsaeule,FALSE,Sibirien,TRUE,Jupiter,TRUE,Haendel,FALSE,Relative Luftfeuchtigkeit,FALSE,Keratin,TRUE,Frankreich,TRUE,22,Geographie,Deutsch,maennlich,im ersten Jahr,Psychologie,Psychologie,"Persoenlichkeitsvorstellung, Imagination eines Stereotyps, Wissentest, Einschaetzung von Wissen an Studenten",nein,NA,nein,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,56.66666667,66.66666667
20181113-161638,149,f,1,Universitaetsprofessor,"Mein typischer Arbeitsalltag ist sehr durchstrukturiert. Von Montag bis Freitag stehe ich um 6.00 Uhr auf und jogge 30min im Wald, welcher sich in der Naehe befindet. Um 7.00 Uhr esse ich mein Fruehstueck mit gesunder Ernaehrung und Tee. Dazu lese ich meine Zeitung. Ich fahre um 7.30 Uhr meine Kinder zur Schule und um 8.00 Uhr habe ich eine erste Vorlesung oder ich bereite mich in meinem Buero fuer bestimmte Seminare vor. Um 11.30 Uhr treffe ich mich zum Lunch mit meinen Kollegen*innen. Nachmittags arbeite ich bis 16.00",Zaire,FALSE,HTML,FALSE,Nutria,FALSE,Mars,FALSE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,9,FALSE,Bronze,TRUE,Welle,TRUE,Isotherme,FALSE,21,TRUE,20,TRUE,120,FALSE,Merkur,FALSE,Nikita Chruschtschow,FALSE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Pablo Picasso,TRUE,31,FALSE,in der Nase,FALSE,Weissrussland,FALSE,Saturn,FALSE,Tschaikovski,FALSE,Relative Luftfeuchtigkeit,FALSE,Lecithin,FALSE,Frankreich,TRUE,25,Theaterwissenschaften,Deutsch,weiblich,vier Jahre oder mehr,Sozialpsychologie,Methodische Psychologie,Sprachliche Erinnerungsmechanismen keine Ahnung,ja,NA,nein,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,36.66666667,33.33333333
2018-152103,145,f,0,Fussballhooligan,"Ich bin arbeitslos und trinke in meiner Freizeit gerne Bier, viel Bier. Ich verteidige meinen Fussballclub bis aufs Blut, weil er zentraler Teil meiner Identitaet ist. ich habe eine geringe Frustrationstoleranz und ich lasse meiner Aggression bei Fussbaâˆoellspielen gerne freien Lauf. Ich bin konservativ eingestellt und meine politische Praeferenz liegt deutlich rechts der Mitte. Ich schaue mir gerne trashige Fernsehsendungen nachmittags um drei Uhr an. In der Schule war ich nicht sonderlich erfolgreich, ich bin in einer Familie aufgewachsen, in der Bildung einen tiefen Stellenwert hatte, meine Eltern haben mich nicht unterstuetzt, als es darum ging, eine Lehrstelle zu finden. Ich trinke gerne  mal zu viel und mein Lebensstil ist ungesund.",Botswana,TRUE,ASCII,TRUE,Wasserschwein,TRUE,Uranus,FALSE,6,FALSE,Philippinen,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,20,TRUE,180,TRUE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Henri Matisse,FALSE,30,FALSE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Tschaikovski,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,23,Psychologie,Deutsch,weiblich,vier Jahre oder mehr,Sozialpsychologie,",Kognitive Psychologie, Wahrnehmung und Methodenlehre",Evtl. Stereotype und Vorurteile. Oder als priming fuer die zweite Studie?,ja,"Evtl. gings darum, sich n das stereotyp des eher wenig gebildeten hooligans zu versetzen und danach die kognitive Leistung zu testen? Vielleicht ist das aber auch eher eine wilde Hypothese (ist nicht abwertend gegenueber hooligans gemeint)",ja,"Vielleicht hat es mich ungeduldiger gemacht bzgl der mathematischen Aufgabe, die mehr konzentration verfahren(der Zugriff au fFakten wissen (e.g. was ist die Hauptstadt von xy) hat meiner meinung nach nicht darunter gelitten. Kann aber auch sein, dass ich mir den Zusammenhang eher erdenke als Rechtfertigung fuer meine schlechte Leistung.",NA,NA,NA,NA,NA,NA,NA,NA,21,70,66.66666667
20181114-140735,169,m,1,Universitaetsprofessor,"Fuehr aufstehen, duschen, rasieren, ausgewogen Fruehstuecken, mein typisches Outfit anziehen (Hemd, schicke Hose..). Mit den Hintergedanken, meinem Bild als 'Professor an der Uni' gerecht zu werden (auch wenn dieses Bild vielleicht auch nicht meinem Geschmack entspricht).",Uganda,FALSE,HTML,FALSE,Bisamratte,FALSE,Erde,TRUE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Welle,TRUE,Isobare,TRUE,21,TRUE,10,FALSE,180,TRUE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Deep Thought,FALSE,Kontinentalabhang,FALSE,Faschismus,TRUE,Penicillin,TRUE,Salvador Dali,FALSE,28,FALSE,In der Nase,FALSE,Sibirien,TRUE,Jupiter,TRUE,Tschaikovski,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,26,Physik/Mathe,Deutsch,maennlich,im ersten Jahr,Psychologie,Psychologie,Medien & Kommunikation,ja,"Der Druck an sich selber wird erhoeht, die Fragen korrekt zu beantworten.",nein,NA,Keine,NA,NA,NA,NA,NA,NA,NA,18,60,33.33333333
20181112-100848,140,m,0,Fussballhooligan,"Heute ist wieder Spieltag. ich freue mich schon drauf mich heute wieder mit den gegnerischen fans pruegeln zu koennen. wie immer treffen wir uns bereits am mittag zum vorgluehen und uns richtig in stimmung zu bringen. allerdings werden wir nicht so viel trinken, dass wir nicht mehr wissen was wir tun. danach folgt der ganze routineablauf. wir laufen in unserer gruppe zum stadion und zuenden bereits auf dem weg pyros und unterstuetzen unsere mannschaft. vor dem match werden wir wohl nicht auf die gegnerischen hooligans treffen, dies wird heutzutage immer wie mehr erschwert. sobald wir im stadion sind und die pryors hereingschmuggeln konnten, gruppieren wir uns schwarz vermummt im fanblock und machen eine begruessungschoreo. egal wie das spiel ausgehen wird, ich freue mich bereits jetzt auf das spiel nach dem spiel. heute haben wir uns mit den hooligans der anderen mannschaft verabredet und werden uns schlagen.",Botswana,TRUE,HTML,FALSE,Wasserschwein,TRUE,Uranus,FALSE,8,FALSE,Bangladesch,FALSE,Arm,TRUE,4,TRUE,Messing,FALSE,Eisberg,FALSE,Isobare,TRUE,21,TRUE,10,FALSE,180,TRUE,Merkur,FALSE,Michail Gorbatschow,TRUE,Niederschlag,FALSE,Blue Knight,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Penicillin,TRUE,Paul Cezanne,FALSE,29,TRUE,In der Lunge,FALSE,Sibirien,TRUE,Saturn,FALSE,Tschaikovski,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,26,Rechtswissenschaften,Deutsch,maennlich,kein Student,Verhaltenspsychologie,kognitive psychologie,Herauszufinden wie Hooligans wahrgenommen werden,ja,NA,nein,NA,Spannend ;),NA,NA,NA,NA,NA,NA,NA,15,50,66.66666667
20181109-122921,126,m,0,Fussballhooligan,"Eigentlich habe ich auch ein ganzer normaler Job wie jeder andere. Das heisst, ich stehe frueh auf, gehe zur Arbeit und habe dann meistens um fuenf Uhr Feierabend. Je nachdem ob ein Spiel in den naechsten Tagen meiner Mannschaft in den naechsten Tagen ist, desto aufgeregter bin ich. Ich informiere mich online ueber Aktivitaeten und schaue zum Beispiel auf Facebook was fuer Besammlungsorte geeignet waeren. Typische Aktivitaeten sind",Botswana,TRUE,HTML,FALSE,Bisamratte,FALSE,Mars,FALSE,12,TRUE,Bangladesch,FALSE,Arm,TRUE,9,FALSE,Messing,FALSE,Welle,TRUE,Isotherme,FALSE,21,TRUE,20,TRUE,180,TRUE,Venus,TRUE,Michail Gorbatschow,TRUE,Strahlung,TRUE,Blue Knight,FALSE,Kontinentalrift,FALSE,Faschismus,TRUE,Roentgenstrahlen,FALSE,Pablo Picasso,TRUE,28,FALSE,Im Rachen,TRUE,Sibirien,TRUE,Jupiter,TRUE,Tschaikovski,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,23,Medien und Kommunikation,Portugiesisch,maennlich,im dritten Jahr,Medien & Kommunikation,Medien & Kommunikation,Keine Ahnung,nein,NA,nein,NA,"Mehr Zeit fuer AufsatzÂ¬. Habe nicht gemerkt, dass es zeitlich begrenzt war. weil ich auf die Formulierung des Textes fokussiert war.",NA,NA,NA,NA,NA,NA,NA,18,60,33.33333333
20181120-085137,204,m,0,Fussballhooligan,"Erste Sache, die ich am morgen mache",Botswana,TRUE,ASCII,TRUE,Wasserschwein,TRUE,Erde,TRUE,8,FALSE,Indien,TRUE,Fuss,FALSE,4,TRUE,Messing,FALSE,Eisberg,FALSE,Isobare,TRUE,21,TRUE,20,TRUE,180,TRUE,Saturn,FALSE,Michail Gorbatschow,TRUE,Druck,FALSE,Blue Knight,FALSE,Kontinentalsockel,TRUE,Faschismus,TRUE,Stethoskop,FALSE,Pablo Picasso,TRUE,31,FALSE,In der Nase,FALSE,Sibirien,TRUE,Jupiter,TRUE,Mozart,FALSE,Luftdruck,TRUE,Keratin,TRUE,Frankreich,TRUE,25,Volkswirtschaftslehre,Franzoesisch,maennlich,im zweiten Jahr,Psychologie,Psychologie,Vorstellungskapazitaet,nein,NA,nein,NA,Keine,NA,NA,NA,NA,NA,NA,NA,19,63.33333333,66.66666667
